<doc id="edoc_wd_1722-10-31" attrs="word" year="1722" month="10" day="31" corpus="1">
<head id="hl1">
Madrid	w52
Obrist	w8883
<g/>
=
Hof	w8885
<g/>
=
Marschal	w8887
<g/>
.
8ten	w8889
Fahn	w8890
und	w8891
Beutel	w8892
<g/>
/
Jhre	w8894
Durchl	w8895
<g/>
.
Ertz	w8897
<g/>
=
Hertzogin	w8899
Maria	w8900
Elisabetha	w8901
<g/>
.
9ten	w8903
Fahn	w8904
und	w8905
Beutel	w8906
<g/>
/
Herr	w8908
Ferdinand	w8909
Graf	w8910
von	w8911
Kueffstein	w8912
<g/>
.
10ten	w8914
Fahn	w8915
und	w8916
Beutel	w8917
<g/>
/
Se	w8919
<g/>
.
Fürstl	w8921
<g/>
.
Gnaden	w8923
Herr	w8924
Obrist	w8925
<g/>
=
Jägermeister	w8927
<g/>
/
für	w8929
Se	w8930
<g/>
.
Excell	w8932
<g/>
.
den	w8934
abwesenden	w8935
Herrn	w8936
Grafen	w8937
Kinsky	w8938
<g/>
.
11ten	w8940
Fahn	w8941
und	w8942
Beutel	w8943
<g/>
/
Jhre	w8945
Maje=stät	w8946
<g/>
=
die	w8948
Röm	w8949
Kaiserin	w8950
<g/>
.
12ten	w8952
Fahn	w8953
und	w8954
Beutel	w8955
<g/>
/
Herr	w8957
Gundemar	w8958
Graf	w8959
von	w8960
Starhemberg	w8961
<g/>
.
13ten	w8963
Fahn	w8964
und	w8965
Beutel	w8966
<g/>
/
Jhre	w8968
Majestät	w8969
die	w8970
Röm	w8971
<g/>
.
Kaiserin	w8973
<g/>
.
14ten	w8975
Beutel	w8976
ohne	w8977
Fahn	w8978
<g/>
/
Se	w8980
Excellentz	w8981
Herr	w8982
Hof	w8983
<g/>
=
Cantzler	w8985
Graf	w8986
von	w8987
Sinzendorf	w8988
<g/>
/
durch	w8990
Herrn	w8991
Carl	w8992
Grafen	w8993
von	w8994
Harrach	w8995
<g/>
.
15ten	w8997
Beutel	w8998
<g/>
/
Se	w9000
<g/>
.
Excell	w9002
<g/>
.
Herr	w9004
March	w9005
Rofrano	w9006
<g/>
.
16ten	w9008
Beutel	w9009
<g/>
/
Herr	w9011
Carl	w9012
Joseph	w9013
Graf	w9014
von	w9015
Lamberg	w9016
<g/>
.
17ten	w9018
Beutel	w9019
<g/>
/
Herr	w9021
Carl	w9022
Anton	w9023
Graf	w9024
von	w9025
Har=rach	w9026
<g/>
=
<g/>
.
18ten	w9029
Beutel	w9030
<g/>
/
Jhre	w9032
Majestät	w9033
die	w9034
Röm	w9035
<g/>
.
Kaiserin	w9037
<g/>
.
19ten	w9039
Beutel	w9040
<g/>
/
Herr	w9042
Graf	w9043
von	w9044
Salburg	w9045
<g/>
.
20ten	w9047
Beutel	w9048
<g/>
/
Se	w9050
<g/>
.
Excell	w9052
<g/>
.
Hr	w9054
<g/>
.
March	w9056
<g/>
.
Rofrano	w9058
<g/>
.
21ten	w9060
Beutel	w9061
<g/>
/
Jhre	w9063
Majestät	w9064
der	w9065
Röm	w9066
<g/>
.
Kaiser	w9068
<g/>
.
22ten	w9070
Beutel	w9071
<g/>
/
Se	w9073
<g/>
.
Excell	w9075
<g/>
.
Herr	w9077
Graf	w9078
von	w9079
Co=benzl	w9080
<g/>
=
<g/>
/
R	w9083
<g/>
.
K	w9085
<g/>
.
M	w9087
<g/>
.
Obrist	w9089
<g/>
=
Hof	w9091
<g/>
=
Marschall	w9093
<g/>
.
23ten	w9095
Beutel	w9096
<g/>
/
St	w9098
<g/>
.
Fürstl	w9100
<g/>
.
Gnaden	w9102
Herr	w9103
Erz=Bischof	w9104
<g/>
=
alhier	w9106
<g/>
.
24ten	w9108
Beutel	w9109
<g/>
/
Jhre	w9111
Majestät	w9112
die	w9113
Röm	w9114
<g/>
.
Kaiserin	w9116
<g/>
.
</list>
<list id="">
25ten	w9119
Beutel	w9120
<g/>
/
Jhre	w9122
Durchleucht	w9123
<g/>
/
Ertz=Hertzogin	w9125
<g/>
=
Maria	w9127
Elisabetha	w9128
<g/>
.
26ten	w9130
Beutel	w9131
<g/>
/
Höchst	w9133
<g/>
=
gedacht	w9135
Jhre	w9136
Durchl	w9137
<g/>
.
Ertz	w9139
<g/>
=
Hertzogin	w9141
Elisabetha	w9142
<g/>
.
27ten	w9144
Beutel	w9145
<g/>
/
Se	w9147
<g/>
.
Fürstl	w9149
<g/>
.
Gnaden	w9151
Herr	w9152
Obrist=Jägermeister	w9153
<g/>
=
<g/>
.
28ten	w9156
Beutel	w9157
<g/>
/
Se	w9159
<g/>
.
Excellentz	w9161
Herr	w9162
Obrist	w9163
<g/>
=
Cam=merer	w9165
<g/>
=
<g/>
.
29ten	w9168
Beutel	w9169
<g/>
/
Se	w9171
<g/>
.
Excell	w9173
<g/>
.
Herr	w9175
Wilhelm	w9176
Graf	w9177
von	w9178
Sinzendorff	w9179
<g/>
.
30ten	w9181
Beutel	w9182
<g/>
/
Jhre	w9184
Majestät	w9185
der	w9186
Röm	w9187
<g/>
.
Kaiser	w9189
<g/>
.
31ten	w9191
Beutel	w9192
<g/>
/
Se	w9194
<g/>
.
Excell	w9196
<g/>
.
Hr	w9198
<g/>
.
March	w9200
<g/>
.
Rofrano	w9202
<g/>
.
32ten	w9204
Beutel	w9205
<g/>
/
Se	w9207
<g/>
.
Excell	w9209
<g/>
.
Herr	w9211
Hof	w9212
<g/>
=
Cantzler	w9214
Graf	w9215
von	w9216
Sinzendorff	w9217
<g/>
/
durch	w9219
Herrn	w9220
Grafen	w9221
von	w9222
Lamberg	w9223
<g/>
.
33ten	w9225
Beutel	w9226
<g/>
/
Herr	w9228
Graf	w9229
von	w9230
Kueffstein	w9231
<g/>
.
34ten	w9233
Beutel	w9234
<g/>
/
Jhre	w9236
Durchl	w9237
<g/>
.
Herr	w9239
Infant	w9240
von	w9241
Portugall	w9242
<g/>
:
durch	w9244
Se	w9245
<g/>
.
Fürstl	w9247
<g/>
.
Gnaden	w9249
Herr	w9250
Obrist	w9251
<g/>
=
Jägermeister	w9253
<g/>
.
35ten	w9255
Beutel	w9256
<g/>
/
Se	w9258
<g/>
.
Excell	w9260
<g/>
.
Herr	w9262
Graf	w9263
v	w9264
<g/>
.
Cobenzl	w9266
<g/>
.
36ten	w9268
Beutel	w9269
<g/>
/
Jhre	w9271
Majestät	w9272
die	w9273
Röm	w9274
<g/>
.
Kaiserin	w9276
<g/>
/
für	w9278
Herrn	w9279
Grafen	w9280
von	w9281
Mollart	w9282
<g/>
.
37ten	w9284
Beutel	w9285
<g/>
/
Herr	w9287
Graf	w9288
von	w9289
St	w9290
<g/>
.
Julian	w9292
<g/>
/
Obrister	w9294
<g/>
=
Falckenmeister	w9296
<g/>
.
38ten	w9298
Beutel	w9299
<g/>
/
Se	w9301
<g/>
.
Excell	w9303
<g/>
.
Herr	w9305
General	w9306
Graf	w9307
Gundacker	w9308
von	w9309
Althann	w9310
<g/>
.
39ten	w9312
Beutel	w9313
<g/>
/
Jhre	w9315
Durchleucht	w9316
<g/>
/
Ertz=Hertzogin	w9318
<g/>
=
Maria	w9320
Magdalena	w9321
<g/>
.
40ten	w9323
Beutel	w9324
<g/>
/
Se	w9326
<g/>
.
Fürstl	w9328
<g/>
.
Gnaden	w9330
Herr	w9331
Obrist=Jägermeister	w9332
<g/>
=
<g/>
.
41ten	w9335
Beutel	w9336
<g/>
/
Se	w9338
<g/>
.
Fürstl	w9340
<g/>
.
Gnaden	w9342
v	w9343
<g/>
.
Auersperg	w9345
<g/>
.
42ten	w9347
Beutel	w9348
<g/>
/
Herr	w9350
Gund	w9351
<g/>
.
Graf	w9353
von	w9354
Star=hemberg	w9355
<g/>
=
<g/>
.
43ten	w9358
Beutel	w9359
<g/>
/
Herr	w9361
Carl	w9362
Graf	w9363
von	w9364
Harrach	w9365
<g/>
.
44ten	w9367
Beutel	w9368
<g/>
/
Jhre	w9370
Majestät	w9371
die	w9372
Röm	w9373
<g/>
.
Kaiserin	w9375
<g/>
.
45ten	w9377
Beutel	w9378
<g/>
/
Se	w9380
<g/>
.
Excell	w9382
<g/>
.
Herr	w9384
Obrist	w9385
<g/>
=
Camme=rer	w9387
<g/>
=
Graf	w9389
von	w9390
Sinzendorf	w9391
<g/>
/
für	w9393
den	w9394
abwesen=den	w9395
<g/>
=
Herrn	w9397
Grafen	w9398
von	w9399
Mollart	w9400
<g/>
.
46ten	w9402
Beutel	w9403
<g/>
/
Jhre	w9405
Durchl	w9406
<g/>
.
Ertz	w9408
<g/>
=
Her=tzogin	w9410
<g/>
=
Theresia	w9412
<g/>
/
durch	w9414
Jhre	w9415
Durchl	w9416
<g/>
.
Ertz	w9418
<g/>
=
Hertzogin	w9420
Maria	w9421
Elisabetha	w9422
<g/>
.
47ten	w9424
Beutel	w9425
<g/>
/
Herr	w9427
Ludwig	w9428
Graf	w9429
von	w9430
Salburg	w9431
<g/>
.
48ten	w9433
Beutel	w9434
<g/>
/
Jhre	w9436
Durchleucht	w9437
<g/>
/
Ertz=Hertzogin	w9439
<g/>
=
Maria	w9441
Elisabetha	w9442
<g/>
.
</list>
<list id="">
49ten	w9444
Beutel	w9445
<g/>
/
Se	w9447
<g/>
.
Excell	w9449
<g/>
.
Herr	w9451
Vice	w9452
<g/>
-
Statt=halter	w9454
<g/>
=
Frey	w9456
<g/>
=
Herr	w9458
von	w9459
Kriechbaum	w9460
50ten	w9461
Beutel	w9462
<g/>
/
deto	w9464
Se	w9465
<g/>
.
Excell	w9467
<g/>
.
Herr	w9469
Vice	w9470
<g/>
.
51ten	w9472
Beutel	w9473
<g/>
/
Se	w9475
<g/>
.
Fürstl	w9477
<g/>
.
Gnaden	w9479
Herr	w9480
Obrist=Jägermeister	w9481
<g/>
=
<g/>
.
52ten	w9484
Beutel	w9485
<g/>
/
Jhre	w9487
Majestät	w9488
der	w9489
Kaiser	w9490
<g/>
.
53ten	w9492
Beutel	w9493
<g/>
/
Se	w9495
<g/>
.
Excell	w9497
<g/>
.
Hr	w9499
<g/>
.
March	w9501
<g/>
.
Rofrano	w9503
<g/>
.
54ten	w9505
Beutel	w9506
<g/>
/
Jhre	w9508
Durchl	w9509
<g/>
.
Herr	w9511
Don	w9512
Ema-nuel	w9513
<g/>
-
Infant	w9515
<g/>
,
durch	w9517
Se	w9518
<g/>
.
Excell	w9520
<g/>
.
Herrn	w9522
Gra=fen	w9523
<g/>
=
von	w9525
Cobenzl	w9526
<g/>
.
55ten	w9528
Beutel	w9529
<g/>
/
Se	w9531
<g/>
.
Excell	w9533
<g/>
.
Herr	w9535
Graf	w9536
v	w9537
<g/>
.
Cobenzl	w9539
<g/>
.
56ten	w9541
Beutel	w9542
<g/>
/
Se	w9544
<g/>
.
Excell	w9546
<g/>
.
Herr	w9548
Vice	w9549
<g/>
-
Statt=halter	w9551
<g/>
=
<g/>
/
und	w9554
Schützenmeister	w9555
<g/>
.
57ten	w9557
Beutel	w9558
<g/>
/
Se	w9560
<g/>
.
Excell	w9562
<g/>
.
Herr	w9564
March	w9565
<g/>
.
Rofrano	w9567
<g/>
.
58ten	w9569
Beutel	w9570
<g/>
/
Jhre	w9572
Durchleucht	w9573
<g/>
/
Ertz=Hertzogin	w9575
<g/>
=
Maria	w9577
Theresia	w9578
<g/>
/
durch	w9580
Se	w9581
<g/>
.
Excell	w9583
<g/>
.
Herrn	w9585
Grafen	w9586
von	w9587
Salm	w9588
<g/>
.
59ten	w9590
Beutel	w9591
<g/>
/
Jhre	w9593
Majestät	w9594
die	w9595
Kaise=rin	w9596
<g/>
=
<g/>
/
für	w9599
Jhre	w9600
Durchl	w9601
<g/>
.
Dero	w9603
jüngste	w9604
Ertz	w9605
<g/>
=
Hertzogin	w9607
Maria	w9608
Anna	w9609
<g/>
.
60tes	w9611
Gewinnet	w9612
oder	w9613
Haupt	w9614
<g/>
=
Fahn	w9616
mit	w9617
der	w9618
Sau	w9619
bemercket	w9620
<g/>
/
dabey	w9622
an	w9623
statt	w9624
des	w9625
Beutels	w9626
der	w9627
letzte	w9628
Preis	w9629
gewesen	w9630
<g/>
/
ein	w9632
kostbarer	w9633
gantz	w9634
goldener	w9635
schön	w9636
gearbeiteter	w9637
Hirsch	w9638
<g/>
=
fänger	w9640
mit	w9641
einem	w9642
Agathenen	w9643
Griff	w9644
<g/>
:
Se	w9646
<g/>
.
Excell	w9648
<g/>
.
Obrist	w9650
<g/>
=
Cammerer	w9652
Herr	w9653
Rudolph	w9654
Graf	w9655
von	w9656
Sinzendorff	w9657
<g/>
.
61ten	w9659
Stroh	w9660
<g/>
=
Fahn	w9662
und	w9663
Beutel	w9664
<g/>
/
Jhre	w9666
Durchl	w9667
<g/>
.
Herr	w9669
Don	w9670
Emanuel	w9671
Infant	w9672
von	w9673
Portugall	w9674
<g/>
/
durch	w9676
Se	w9677
<g/>
.
Fürstl	w9679
<g/>
.
Gnaden	w9681
zu	w9682
Schwartzemberg	w9683
<g/>
.
</list>
<head id="hl34">
Renn	w9685
<g/>
=
Scheiben	w9687
<g/>
.
</head>
<p id="p74">
Stellten	w9689
vor	w9690
den	w9691
Brunnen	w9692
der	w9693
Gerechtigkeit	w9694
<g/>
/
in	w9696
Gestalt	w9697
eines	w9698
Felsens	w9699
<g/>
/
dessen	w9701
um	w9702
und	w9703
um	w9704
ab=fliessende	w9705
<g/>
=
Wasser	w9707
<g/>
=
Quellen	w9709
jedermänniglich	w9710
her=annahenden	w9711
<g/>
=
Arm	w9713
<g/>
=
und	w9715
Reichen	w9716
zu	w9717
geniessen	w9718
<g/>
/
frey	w9720
stehet	w9721
<g/>
:
ob	w9723
dessen	w9724
Felsen	w9725
ware	w9726
ein	w9727
dick	w9728
in=einander	w9729
<g/>
=
verwachsenes	w9731
grünes	w9732
Gebüsch	w9733
mit	w9734
sei=nem	w9735
<g/>
=
verdunckelten	w9737
Umkreis	w9738
das	w9739
ordinari	w9740
grosse	w9741
Schwartze	w9742
in	w9743
der	w9744
Mitte	w9745
ausmachend;	w9746
mit	w9747
der	w9748
Uberschrift	w9749
<g/>
:
</p>
<p id="p75">
PATET	w9751
OMNIBUS	w9752
<g/>
.
</p>
<head id="hl35">
Stech	w9754
<g/>
=
Scheiben	w9756
<g/>
.
</head>
<p id="p76">
Hatte	w9758
den	w9759
Brunnen	w9760
der	w9761
Gnaden	w9762
<g/>
/
oder	w9764
eine	w9765
doppelte	w9766
Fontaine	w9767
in	w9768
einem	w9769
Lust	w9770
<g/>
=
Garten	w9772
her=gestellet	w9773
<g/>
=
<g/>
/
vermittels	w9776
zweyer	w9777
ob	w9778
denen	w9779
Wasser	w9780
<g/>
=
</p>
<p id="p77">
Quellen	w9784
gegeneinander	w9785
über	w9786
in	w9787
gleicher	w9788
Höhe	w9789
aufsteigender	w9790
runder	w9791
Kuglen	w9792
<g/>
/
davon	w9794
die	w9795
rechter	w9796
Hand	w9797
zum	w9798
dismaligen	w9799
Centro	w9800
Allergnädigst	w9801
erkiesen	w9802
worden;	w9803
mit	w9804
der	w9805
Uberschrift	w9806
<g/>
:
</p>
<p id="p78">
CONSERVAT	w9808
<g/>
,
UT	w9810
ÆQUE	w9811
DISTRIBUAT	w9812
<g/>
.
</p>
<head id="hl36">
Krantz	w9814
<g/>
=
Scheiben	w9816
<g/>
.
</head>
<p id="p79">
Bedeutete	w9818
den	w9819
Brunnen	w9820
der	w9821
Gütigkeit	w9822
<g/>
/
von	w9824
seiner	w9825
hoch	w9826
<g/>
=
aufsteigenden	w9828
frischen	w9829
Quelle	w9830
<g/>
/
so	w9832
dreymaligen	w9833
breiten	w9834
Wasser	w9835
<g/>
=
Abfall	w9837
um	w9838
und	w9839
um	w9840
machte	w9841
<g/>
/
durch	w9843
dessen	w9844
Kühle	w9845
und	w9846
Schatten	w9847
die	w9848
Herbey	w9849
<g/>
=
nahende	w9851
vor	w9852
Hitze	w9853
der	w9854
zur	w9855
rechten	w9856
Hand	w9857
am	w9858
Firmament	w9859
scharf	w9860
abscheinenden	w9861
Sonne	w9862
<g/>
/
so	w9864
mit	w9865
ihrer	w9866
Rundung	w9867
ein	w9868
fügliches	w9869
Centrum	w9870
gewesen	w9871
<g/>
/
annehmlich	w9873
beschützen	w9874
zu	w9875
können;	w9876
mit	w9877
der	w9878
Uberschrift	w9879
<g/>
:
</p>
<p id="p80">
DEFENDIT	w9881
AB	w9882
ÆSTU	w9883
<g/>
.
</p>
<head id="hl37">
Glücks	w9885
<g/>
=
Scheiben	w9887
<g/>
.
</head>
<p id="p81">
Ware	w9889
eine	w9890
Vorbildung	w9891
des	w9892
Glücks	w9893
<g/>
=
Brunnen	w9895
<g/>
/
nemlich	w9897
ob	w9898
einer	w9899
Fontaine	w9900
die	w9901
Fortuna	w9902
gleich	w9903
einer	w9904
Statuæ	w9905
gestellet	w9906
<g/>
/
lincker	w9908
Hand	w9909
ihr	w9910
Glücks=Rädel	w9911
<g/>
=
zum	w9913
Centro	w9914
darstreckend	w9915
<g/>
:
unten	w9917
herum	w9918
allerhand	w9919
Gattung	w9920
deren	w9921
Menschen	w9922
theils	w9923
mit	w9924
hart	w9925
<g/>
=
theils	w9927
mit	w9928
leichter	w9929
Mühe	w9930
deren	w9931
abfliessen=den	w9932
<g/>
=
Wasser	w9934
<g/>
=
Quellen	w9936
sich	w9937
bedienend;	w9938
mit	w9939
darob=stehenden	w9940
<g/>
=
Worten	w9942
<g/>
:
</p>
<p id="p82">
DULCIS	w9944
AMARUS	w9945
IDEM	w9946
<g/>
.
</p>
<head id="hl38">
Ritter	w9948
<g/>
=
Scheiblein	w9950
<g/>
.
</head>
<p id="p83">
Beschlosse	w9952
es	w9953
mit	w9954
dem	w9955
Fonte	w9956
amoris	w9957
in	w9958
Ge=stalt	w9959
<g/>
=
eines	w9961
Gumpen	w9962
<g/>
=
Brunn	w9964
<g/>
/
darob	w9966
ein	w9967
kleines	w9968
Hertz	w9969
stunde	w9970
zum	w9971
Centro	w9972
<g/>
;
mit	w9974
der	w9975
Beyschrift	w9976
<g/>
:
</p>
<p id="p84">
TRAHE	w9978
ET	w9979
ATTRAHES	w9980
<g/>
.
</p>
<p id="p85">
Kaiserl	w9982
<g/>
.
unvergleichlich	w9984
<g/>
=
schöne	w9986
Estandarden	w9987
<g/>
/
oder	w9989
kostbareste	w9990
Fahnen	w9991
waren	w9992
19	w9993
in	w9994
allen	w9995
<g/>
/
darunter	w9997
siben	w9998
grössere	w9999
oder	w10000
Haupt	w10001
<g/>
=
Fahnen	w10003
<g/>
/
wie	w10005
obgedacht	w10006
<g/>
/
alle	w10008
von	w10009
Sonnen	w10010
<g/>
=
färbigem	w10012
be=stem	w10013
<g/>
=
Cruditor	w10015
<g/>
,
sammentlich	w10017
um	w10018
und	w10019
um	w10020
mit	w10021
Silber	w10022
<g/>
=
Stickerey	w10024
auch	w10025
silbern	w10026
Frantzen	w10027
und	w10028
Crepinen	w10029
reichlich	w10030
geziert	w10031
und	w10032
eingefast	w10033
<g/>
/
nicht	w10035
minder	w10036
an	w10037
beeden	w10038
Ecken	w10039
mit	w10040
silbernen	w10041
Crepin	w10042
<g/>
-
Quasten	w10044
versehen	w10045
<g/>
:
Beederseits	w10047
darauf	w10048
künstlich	w10049
mit	w10050
Gold	w10051
<g/>
/
Silber	w10053
<g/>
/
und	w10055
erforderlichen	w10056
Seiden=Farben	w10057
<g/>
=
der	w10059
doppelte	w10060
Kaiserl	w10061
<g/>
.
Adler	w10063
aufs	w10064
herr=lichste	w10065
<g/>
=
gestickter	w10067
zu	w10068
sehen	w10069
<g/>
/
nebst	w10071
Jhrer	w10072
Majestät	w10073
der	w10074
Kaiserin	w10075
mit	w10076
Silber	w10077
künstich	w10078
gestickten	w10079
in=einander	w10080
<g/>
=
<g/>
/
verzohenen	w10083
Allerhöchsten	w10084
Namens	w10085
<g/>
=
</p>
<p id="p86">
Buchstaben	w10087
E	w10088
<g/>
.
C	w10090
<g/>
.
wie	w10092
solche	w10093
ingleichen	w10094
auf	w10095
de=nen	w10096
<g/>
=
versilberten	w10098
Cron	w10099
<g/>
=
Spitzen	w10101
eingestochen	w10102
ge=wesen	w10103
<g/>
=
<g/>
:
auf	w10106
denen	w10107
vornehmsten	w10108
4	w10109
Haupt=Fahnen	w10110
<g/>
=
waren	w10112
auch	w10113
obbeschriebene	w10114
Devises	w10115
deren	w10116
Scheiben	w10117
absonderlich	w10118
Verwunderungs=würdig	w10119
<g/>
=
schön	w10121
gestickt	w10122
<g/>
:
wie	w10124
nicht	w10125
minder	w10126
der	w10127
Ritter	w10128
mit	w10129
lang	w10130
<g/>
=
abhangenden	w10132
zwey	w10133
von	w10134
Silber	w10135
geflochtenen	w10136
Strangen	w10137
und	w10138
deto	w10139
grossen	w10140
Qua=sten	w10141
<g/>
=
von	w10143
denen	w10144
anderen	w10145
allen	w10146
extra	w10147
unterschie=den	w10148
<g/>
=
gewesen	w10150
<g/>
:
die	w10152
Stangen	w10153
von	w10154
neuester	w10155
Bild=hauer	w10156
<g/>
=
<g/>
=
und	w10159
Drächsler	w10160
<g/>
=
Arbeit	w10162
schwartz	w10163
laquirt	w10164
<g/>
/
und	w10166
in	w10167
die	w10168
Zierde	w10169
reichlich	w10170
verguldet	w10171
<g/>
/
die	w10173
ob=specificirte	w10174
<g/>
=
grosse	w10176
Anzahl	w10177
deren	w10178
Beuteln	w10179
von	w10180
feinesten	w10181
Drap	w10182
d'Argent	w10183
mit	w10184
Scoffio	w10185
<g/>
=
guldenen	w10187
Jhrer	w10188
Majestät	w10189
allerhöchsten	w10190
Namens	w10191
<g/>
=
Buch=staben	w10193
<g/>
=
<g/>
/
und	w10196
darob	w10197
gestellter	w10198
Kaiserl	w10199
<g/>
.
Crone	w10201
ei=ner	w10202
<g/>
=
Seits	w10204
<g/>
/
ander	w10206
Seits	w10207
aber	w10208
mit	w10209
einem	w10210
auser=wehlt	w10211
<g/>
=
schönen	w10213
Blumen	w10214
<g/>
=
Bouquetl	w10216
von	w10217
lauter	w10218
ohngemein	w10219
<g/>
=
mühesam	w10221
<g/>
/
und	w10223
subtilester	w10224
Knöpf	w10225
<g/>
=
Ar=beit	w10227
<g/>
=
sehr	w10229
magnifique	w10230
verfertiget	w10231
<g/>
/
und	w10233
endlich	w10234
mit	w10235
gantz	w10236
sibernen	w10237
heimlich	w10238
schliessenden	w10239
Gesper=ren	w10240
<g/>
=
auf	w10242
das	w10243
stattlichste	w10244
versehen	w10245
<g/>
.
</p>
<p id="p87">
Die	w10247
allerhöchste	w10248
Schützen	w10249
<g/>
=
Anzahl	w10251
bestunde	w10252
dismal	w10253
in	w10254
32	w10255
<g/>
.
besonderen	w10257
Namen	w10258
<g/>
:
mithin	w10260
wa=ren	w10261
<g/>
=
in	w10263
allem	w10264
196	w10265
<g/>
.
Röhr	w10267
würklich	w10268
gelegt	w10269
<g/>
:
es	w10271
beschahen	w10272
wehrender	w10273
3	w10274
Tag	w10275
hindurch	w10276
<g/>
/
nebst	w10278
denen	w10279
1848	w10280
<g/>
.
Glück	w10282
<g/>
=
Schussen	w10284
<g/>
/
auf	w10286
die	w10287
ordina-ri	w10288
<g/>
-
Renn	w10290
<g/>
=
Scheiben	w10292
200	w10293
dann	w10294
auf	w10295
die	w10296
Stech=Scheiben	w10297
<g/>
=
um	w10299
das	w10300
Veste	w10301
197	w10302
<g/>
.
Jtem	w10304
um	w10305
den	w10306
Krantz	w10307
96	w10308
<g/>
.
ferrers	w10310
um	w10311
extra	w10312
Ausstechung	w10313
de=ren	w10314
<g/>
=
obigen	w10316
3	w10317
<g/>
.
Glücks	w10319
<g/>
=
Preisen	w10321
277	w10322
<g/>
.
einfolglich	w10324
in	w10325
allem	w10326
zusammen	w10327
2522	w10328
<g/>
.
Schusse	w10330
so	w10331
bey	w10332
so	w10333
spater	w10334
Jahrs	w10335
<g/>
=
Zeit	w10337
<g/>
/
und	w10339
kurzem	w10340
Tag	w10341
zu	w10342
ver=wunderen	w10343
<g/>
=
<g/>
/
worbey	w10346
sich	w10347
dann	w10348
immerdar	w10349
zu	w10350
be=sonderen	w10351
<g/>
=
allerhöchstem	w10353
Contento	w10354
die	w10355
Kaiserl	w10356
<g/>
.
Trompeten	w10358
und	w10359
Paucken	w10360
tapferlich	w10361
hören	w10362
las=sen	w10363
<g/>
=
<g/>
/
mithin	w10366
alles	w10367
höchst	w10368
<g/>
=
feyerlich	w10370
vollendet	w10371
<g/>
/
aus	w10373
allergnädigster	w10374
Freygebigkeit	w10375
zum	w10376
Beschluß	w10377
auch	w10378
letztens	w10379
Tags	w10380
die	w10381
Gewinneter	w10382
ausgethei=let	w10383
<g/>
=
<g/>
:
nachgehends	w10386
mittels	w10387
voraus	w10388
tragender	w10389
Kai=serl	w10390
<g/>
=
<g/>
.
Fahnen	w10393
eine	w10394
ordentilche	w10395
Retirada	w10396
durch	w10397
den	w10398
Garten	w10399
bis	w10400
an	w10401
den	w10402
grossen	w10403
eisernen	w10404
Gat=tern	w10405
<g/>
=
des	w10407
Favorita	w10408
<g/>
=
Pallasts	w10410
genommen	w10411
<g/>
:
von	w10413
dar	w10414
auch	w10415
noch	w10416
gleich	w10417
selbigen	w10418
Abends	w10419
der	w10420
aller=gnädigste	w10421
<g/>
=
Aufbruch	w10423
herein	w10424
in	w10425
die	w10426
Kaiserl	w10427
<g/>
.
Burg	w10429
mit	w10430
der	w10431
gesamten	w10432
Kaiserl	w10433
<g/>
.
Hofstatt	w10435
bewerckstel=liget	w10436
<g/>
=
<g/>
/
und	w10439
also	w10440
dem	w10441
heurigem	w10442
Sommer	w10443
<g/>
=
Schei=ben	w10445
<g/>
=
<g/>
=
Schiessen	w10448
ein	w10449
glückseliger	w10450
Schluß	w10451
gemacht	w10452
worden	w10453
<g/>
.
</p>
</doc>
